web-scraper-order,web-scraper-start-url,title,price,availability
"1612022394-114","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop HP 15-dw0081wm, Intel® Pentium® Silver N5000, 4GB DDR4, HDD 500GB, Intel&","2.499,00 lei","In stoc"
"1612022389-61","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop 2 in 1 Dell Inspiron 5406, Intel® Core™ i7-1165G7, 8GB DDR4, SSD 512GB,","5.349,90 lei","In stoc - exclusiv online"
"1612022394-130","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop HP 15-dy1051wm, Intel® Core™ i5-1035G1, 8GB DDR4, SSD 256GB + 16GB Optan","3.699,99 lei","In stoc"
"1612022394-101","https://www.flanco.ro/laptop-it-tablete/laptop/p/1.html","Laptop Lenovo IdeaPad 3 15IIL05, Intel® Core™ i5-1035G4, 4GB DDR4, SSD 256GB, I","2.899,99 lei","In stoc"
"1612022385-9","https://www.flanco.ro/laptop-it-tablete/laptop/p/4.html","Laptop Lenovo IdeaPad 5 14IIL05, Intel® Core™ i5-1035G1, 16GB DDR4, SSD 1TB, NV","4.230,90 lei","In stoc - exclusiv online"
"1612022385-21","https://www.flanco.ro/laptop-it-tablete/laptop/p/4.html","Laptop HP 15-ec0030nq, AMD Ryzen™ 7 3750H, 16GB DDR4, SSD 256GB, HDD 1TB + SSD 256GB","4.699,99 lei","Stoc limitat"
"1612022389-36","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Gaming Lenovo 5P 15IMH05H , Intel® Core™ i5-10300H, 16GB DDR4, SSD 1TB, NVIDIA","5.760,90 lei","In stoc - exclusiv online"
"1612022385-17","https://www.flanco.ro/laptop-it-tablete/laptop/p/4.html","Laptop Apple MacBook Pro 13 Touch Bar, Apple M1, 8GB, SSD 256GB, Apple M1 GPU, macOS Big S","7.299,99 lei","Stoc limitat"
"1612022389-43","https://www.flanco.ro/laptop-it-tablete/laptop/p/3.html","Laptop Gaming Asus ROG Zephyrus G14 GA401IV-HA037, AMD Ryzen 9 4900HS, 14"" QHD, 16GB","7.899,90 lei","In stoc - exclusiv online"
"1612022392-62","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop ultraportabil Acer Swift 3 SF314-57G-55P2, Intel® Core™ i5-1035G1, 8GB D","4.382,90 lei","In stoc - exclusiv online"
"1612022392-81","https://www.flanco.ro/laptop-it-tablete/laptop/p/2.html","Laptop Lenovo ThinkPad T14s, AMD Ryzen™ 7 PRO 4750U, 16GB DDR4, SSD 512GB, AMD Radeo","7.999,90 lei","In stoc - exclusiv online"
