web-scraper-order,web-scraper-start-url,title,price,availability,pagination,pagination-href,link,link-href,image-src
"1612612183-1690","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Toshiba Satellite L30-10X","2.699,99 Lei","Stoc epuizat","20","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:20","Laptop Toshiba Satellite L30-10X","https://www.evomag.ro/portabile-laptopuri-notebook/toshiba-laptop-satellite-l30-10x-bonus-geanta-toshiba-8183.html","https://static3.evomag.ro/img?file=products%2F8%2F8183%2FSatellite+L30.jpg&height=150&extend=white"
"1612612762-2276","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 5411 (Procesor Intel® Core™ i5-10400H (8M Cache, up to 4.60 GHz), Comet Lake, 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Gri)","5.899,99 Lei","In stoc (exclusiv online)","4","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:4","Laptop Dell Latitude 5411 (Procesor Intel® Core™ i5-10400H (8M Cache, up to 4.60 GHz), Comet Lake, 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, FPR, Win10 Pro, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-5411-procesor-intel-core-i5-10400h-8m-cache-up-to-4.60-ghz-comet-lake-14-fhd-8gb-256gb-ssd-intel-uhd-graphics-fpr-win10-pro-gri-3797667.html","https://static3.evomag.ro/img?file=products%2F3797%2F3797667%2F1594379333Laptop+Dell+Latitude+5411+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10400H+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Comet+Lake%2C+14+FHD%2C+8GB%2C+256GB+SSD%2C+nVidia+GeForce+MX250+%402GB%2C+4G%2C+Win10+Pro%2C+Gri%291.jpg&height=150&extend=white"
"1612612230-1726","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Acer Aspire 5 A515-54G (Procesor Intel® Core™ i3-8145U (4M Cache, up to 3.90 GHz), Whiskey Lake, 15.6"" FHD, 4GB, 256GB SSD, nVidia GeForce MX250 @2GB, Linux, Negru)","2.372,99 Lei","Stoc epuizat","22","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:22","Laptop Acer Aspire 5 A515-54G (Procesor Intel® Core™ i3-8145U (4M Cache, up to 3.90 GHz), Whiskey Lake, 15.6"" FHD, 4GB, 256GB SSD, nVidia GeForce MX250 @2GB, Linux, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-5-a515-54g-procesor-intel-core-i3-8145u-4m-cache-up-to-3.90-ghz-whiskey-lake-15.6-fhd-4gb-256gb-ssd-nvidia-geforce-mx250-2gb-linux-negru-3787445.html","https://static3.evomag.ro/img?file=products%2F3787%2F3787445%2F1574842202Laptop+Acer+Aspire+5+A515-54G+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+nVidia+GeForce+MX250+%402GB%2C+Linux%2C+Negru%29+1.jpg&height=150&extend=white"
"1612612356-1873","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP EliteBook 830 G6 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 13.3"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics 620, Win10 Pro, Argintiu)","6.999,99 Lei","Stoc epuizat","21","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:21","Laptop HP EliteBook 830 G6 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 13.3"" FHD, 16GB, 512GB SSD, Intel® UHD Graphics 620, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-elitebook-830-g6-procesor-intel-core-i7-8565u-8m-cache-up-to-4.60-ghz-whiskey-lake-13.3-fhd-16gb-512gb-ssd-intel-uhd-graphics-620-win10-pro-argintiu-3786170.html","https://static3.evomag.ro/img?file=products%2F3786%2F3786170%2F1574071147Laptop+HP+EliteBook+830+G6+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8565U+%288M+Cache%2C+up+to+4.60+GHz%29%2C+Whiskey+Lake%2C+13.3+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Win10+Pro%2C+Argintiu%29+1.jpg&height=150&extend=white"
"1612612490-2001","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Latitude 3500 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics 620, Win10 Pro, Negru)","4.671,99 Lei","Stoc epuizat","15","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:15","Laptop Dell Latitude 3500 (Procesor Intel® Core™ i5-8265U (6M Cache, up to 3.90 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics 620, Win10 Pro, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-latitude-3500-procesor-intel-core-i5-8265u-6m-cache-up-to-3.90-ghz-whiskey-lake-15.6-fhd-8gb-256gb-ssd-intel-uhd-graphics-620-win10-pro-negru-3791225.html","https://static3.evomag.ro/img?file=products%2F3791%2F3791225%2F1571123143Laptop+Dell+Latitude+3500+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+Whiskey+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+FPR%2C+Win10+Pro%2C+Negru%29+1.jpg&height=150&extend=white"
"1612612275-1773","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Acer Aspire 5 A514-54 (Procesor Intel® Core™ i3-1115G4 (6M Cache, up to 4.10 GHz), Comet Lake, 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Windows10 Pro, Argintiu)","3.246,99 Lei","Stoc epuizat","24","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:24","Laptop Acer Aspire 5 A514-54 (Procesor Intel® Core™ i3-1115G4 (6M Cache, up to 4.10 GHz), Comet Lake, 14"" FHD, 8GB, 256GB SSD, Intel® UHD Graphics, Windows10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-acer-aspire-5-a514-54-procesor-intel-core-i3-1115g4-6m-cache-up-to-4.10-ghz-comet-lake-14-fhd-8gb-256gb-ssd-intel-uhd-graphics-windows10-pro-argintiu-3805383.html","https://static3.evomag.ro/img?file=products%2F3805%2F3805383%2F1608286553laptop-acer-aspire-5-a514-54-procesor-intelr-core-i3-1115g4-6m-cache-up-to-410-ghz-comet-lake-14-fhd-8gb-256gb-ssd-intelr-uhd-graphics-windows10-pro-argintiu.jpg&height=150&extend=white"
"1612612624-2136","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion 5 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD 120Hz, 16GB, 512GB SSD, nVidia GeForce GTX 1660Ti @6GB, Negru)","5.999,99 Lei","Stoc epuizat","9","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:9","Laptop Gaming Lenovo Legion 5 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD 120Hz, 16GB, 512GB SSD, nVidia GeForce GTX 1660Ti @6GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-5-procesor-intel-core-i7-10750h-12m-cache-up-to-5.00-ghz-comet-lake-15.6-fhd-120hz-16gb-512gb-ssd-nvidia-geforce-gtx-1660ti-6gb-negru-3794685.html","https://static3.evomag.ro/img?file=products%2F3794%2F3794685%2F1595247987Laptop+Gaming+Lenovo+Legion+5+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10300H+%288M+Cache%2C+up+to+4.50+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+nVidia+GeForce+GTX+1650+%404GB%2C+Negru%291.jpg&height=150&extend=white"
"1612612762-2313","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ZBook Create G7 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD, 16GB, 1TB SSD,  nVidia Quadro T2000 @4GB, Win10 Pro, Gri)","10.999,99 Lei","Intreaba stoc","4","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:4","Laptop HP ZBook Create G7 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD, 16GB, 1TB SSD,  nVidia Quadro T2000 @4GB, Win10 Pro, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-zbook-create-g7-procesor-intel-core-i7-10750h-12m-cache-up-to-5.00-ghz-comet-lake-15.6-fhd-16gb-1tb-ssd-nvidia-quadro-t2000-4gb-win10-pro-gri-3805444.html","https://static3.evomag.ro/img?file=products%2F3805%2F3805444%2F1608555725laptop-hp-zbook-create-g7-procesor-intelr-core-i7-10750h-12m-cache-up-to-500-ghz-comet-lake-156-fhd-16gb-1tb-ssd-nvidia-quadro-t2000-4gb-win10-pro-gri.jpg&height=150&extend=white"
"1612611953-1470","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 15.6"" FHD, 8GB, 1TB HDD @5400RPM, nVidia GeForce MX130 @2GB, FPR, Argintiu)","3.399,99 Lei","Stoc epuizat","10","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:10","Laptop HP ProBook 450 G7 (Procesor Intel® Core™ i5-10210U (6M Cache, up to 4.20 GHz), Comet Lake, 15.6"" FHD, 8GB, 1TB HDD @5400RPM, nVidia GeForce MX130 @2GB, FPR, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/hp-laptop-hp-probook-450-g7-procesor-intel-core-i5-10210u-6m-cache-up-to-4.20-ghz-comet-lake-15.6-fhd-8gb-1tb-hdd-5400rpm-nvidia-geforce-mx130-2gb-fpr-argintiu-3786399.html","https://static3.evomag.ro/img?file=products%2F3786%2F3786399%2F1586251370Laptop+HP+ProBook+450+G7+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10210U+%286M+Cache%2C+up+to+4.20+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+1TB+HDD+%405400RPM%2C+nVidia+GeForce+MX130+%402GB%2C+FPR%2C+Argintiu%291.jpg&height=150&extend=white"
"1612612579-2078","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion Y540 (Procesor Intel® Core™ i5-9300HF (8M Cache, up to 4.10 GHz), Coffee Lake, 17.3"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1660Ti @6GB, Negru)","4.925,99 Lei","Stoc epuizat","11","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:11","Laptop Gaming Lenovo Legion Y540 (Procesor Intel® Core™ i5-9300HF (8M Cache, up to 4.10 GHz), Coffee Lake, 17.3"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1660Ti @6GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-y540-procesor-intel-core-i5-9300hf-8m-cache-up-to-4.10-ghz-coffee-lake-17.3-fhd-16gb-512gb-ssd-nvidia-geforce-gtx-1660ti-6gb-negru-3790943.html","https://static3.evomag.ro/img?file=products%2F3790%2F3790943%2F1565677846Laptop+Gaming+Lenovo+Legion+Y540+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9750H+%2812M+Cache%2C+up+to+4.50+GHz%29%2C+Coffee+Lake%2C+17.3+FHD%2C+16GB%2C+512GB+SSD%2C+nVidia+GeForce+GTX+1660Ti+%406GB%2C+Negru%29+1.jpg&height=150&extend=white"
"1612612183-1706","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion Y7000 (Procesor Intel® Core™ i7-9750H (12M Cache, up to 4.50 GHz), Coffee Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","4.925,99 Lei","Stoc epuizat","20","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:20","Laptop Gaming Lenovo Legion Y7000 (Procesor Intel® Core™ i7-9750H (12M Cache, up to 4.50 GHz), Coffee Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1650 @4GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-y7000-procesor-intel-core-i7-9750h-12m-cache-up-to-4.50-ghz-coffee-lake-15.6-fhd-16gb-512gb-ssd-nvidia-geforce-gtx-1650-4gb-negru-3759254.html","https://static3.evomag.ro/img?file=products%2F3759%2F3759254%2F1565776747Laptop+Gaming+Lenovo+Legion+Y7000+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9750H+%2812M+Cache%2C+up+to+4.50+GHz%29%2C+Coffee+Lake%2C+15.6+FHD%2C+16GB%2C+512GB+SSD%2C+nVidia+GeForce+GTX+1650+%404GB%2C+Negru%291.jpg&height=150&extend=white"
"1612612855-2379","https://www.evomag.ro/portabile-laptopuri-notebook/","Nou! Laptop Gaming Asus ROG Strix G512LI-AL038 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD 144Hz, 16GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","5.249,00 Lei","In stoc magazin","2","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:2","Nou! Laptop Gaming Asus ROG Strix G512LI-AL038 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD 144Hz, 16GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-rog-strix-g512li-al038-procesor-intel-core-i7-10750h-12m-cache-up-to-5.00-ghz-comet-lake-15.6-fhd-144hz-16gb-512gb-ssd-nvidia-geforce-gtx-1650ti-4gb-negru-3806737.html","https://static3.evomag.ro/img?file=products%2F3806%2F3806737%2F1611051314laptop-gaming-asus-rog-strix-g512li-al038-procesor-intelr-core-i7-10750h-12m-cache-up-to-500-ghz-comet-lake-156-fhd-144hz-16gb-512gb-ssd-nvidia-geforce-gtx-1650ti-4gb-negrugfgf.jpg&height=150&extend=white"
"1612612137-1647","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Asus ROG Strix G512LV-AZ233 (Procesor Intel® Core™ i7-10870H (16M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD 240Hz, 16GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Negru)","6.665,99 Lei","Stoc epuizat","18","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop Gaming Asus ROG Strix G512LV-AZ233 (Procesor Intel® Core™ i7-10870H (16M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD 240Hz, 16GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-rog-strix-g512lv-az233-procesor-intel-core-i7-10870h-16m-cache-up-to-5.00-ghz-comet-lake-15.6-fhd-240hz-16gb-512gb-ssd-nvidia-geforce-rtx-2060-6gb-negru-3803670.html","https://static3.evomag.ro/img?file=products%2F3803%2F3803670%2F1597826848Laptop+Gaming+Asus+ROG+Strix+G512LW-AZ033+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10750H+%2812M+Cache%2C+up+to+5.00+GHz%29%2C+Comet+Lake%2C+15.6+FHD+240Hz%2C+16GB%2C+1TB+SSD%2C+nVidia+GeForce+RTX+2070+%408GB%2C+Negru%291.jpg&height=150&extend=white"
"1612612445-1949","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo IdeaPad 3 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce GTX 1650 @4GB, Albastru)","4.363,99 Lei","Stoc epuizat","17","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:17","Laptop Gaming Lenovo IdeaPad 3 (Procesor Intel® Core™ i7-10750H (12M Cache, up to 5.00 GHz), Comet Lake, 15.6"" FHD, 8GB, 512GB SSD, nVidia GeForce GTX 1650 @4GB, Albastru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-ideapad-3-procesor-intel-core-i7-10750h-12m-cache-up-to-5.00-ghz-comet-lake-15.6-fhd-8gb-512gb-ssd-nvidia-geforce-gtx-1650-4gb-albastru-3799744.html","https://static3.evomag.ro/img?file=products%2F3799%2F3799744%2F1597752430Laptop+Gaming+Lenovo+IdeaPad+3+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10300H+%288M+Cache%2C+up+to+4.50+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+512GB+SSD%2C+nVidia+GeForce+GTX+1650Ti+%404GB%2C+Albastru%291.jpg&height=150&extend=white"
"1612611813-1323","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Dell Inspiron G3 3500 (Procesor Intel® Core™ i5-10300H (8M Cache, up to 4.50 GHz), Comet Lake, 15.6"" FHD, 8GB, 1TB SSD, nVidia GeForce GTX 1650Ti @4GB, FPR, Win10 Home, Negru)","5.699,00 Lei","In stoc magazin","","","Laptop Gaming Dell Inspiron G3 3500 (Procesor Intel® Core™ i5-10300H (8M Cache, up to 4.50 GHz), Comet Lake, 15.6"" FHD, 8GB, 1TB SSD, nVidia GeForce GTX 1650Ti @4GB, FPR, Win10 Home, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-gaming-dell-inspiron-g3-3500-procesor-intel-core-i5-10300h-8m-cache-up-to-4.50-ghz-comet-lake-15.6-fhd-8gb-1tb-ssd-nvidia-geforce-gtx-1650ti-4gb-fpr-win10-home-negru-3793958.html","https://static3.evomag.ro/img?file=products%2F3793%2F3793958%2F1593433693Laptop+Gaming+Dell+Inspiron+G3+3500+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10750H+%2812M+Cache%2C+up+to+5.00+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+16GB%2C+512GB+SSD%2C+nVidia+GeForce+GTX+1650Ti+%404GB%2C+FPR%2C+Linux%2C+Negru%291.jpg&height=150&extend=white"
"1612612137-1657","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Acer Predator Helios 300 PH315-53 (Procesor Intel® Core™ i5-10300H (8M Cache, up to 4.50 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Win10 Home, Negru)","7.553,99 Lei","Stoc epuizat","18","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:18","Laptop Gaming Acer Predator Helios 300 PH315-53 (Procesor Intel® Core™ i5-10300H (8M Cache, up to 4.50 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce RTX 2060 @6GB, Win10 Home, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/acer-laptop-gaming-acer-predator-helios-300-ph315-53-procesor-intel-core-i5-10300h-8m-cache-up-to-4.50-ghz-comet-lake-15.6-fhd-16gb-512gb-ssd-nvidia-geforce-rtx-2060-6gb-win10-home-negru-3795473.html","https://static3.evomag.ro/img?file=products%2F3795%2F3795473%2F1597665584Laptop+Gaming+Acer+Predator+Helios+300+PH315-53+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-10750H+%2812M+Cache%2C+up+to+5.00+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+16GB%2C+1TB+SSD%2C+nVidia+GeForce+RTX+2060+%406GB%2C+Win10+Home%2C+Negru%291.png&height=150&extend=white"
"1612611999-1499","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Dell Alienware M15 R3 (Procesor Intel® Core™ i9-10980HK (16M Cache, up to 5.30 GHz), Comet Lake, 15.6"" FHD, 32GB, 512GB SSD, nVidia GeForce RTX 2080 SUPER @8GB, Win10 Pro, Argintiu)","23.099,99 Lei","Stoc epuizat","12","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:12","Laptop Gaming Dell Alienware M15 R3 (Procesor Intel® Core™ i9-10980HK (16M Cache, up to 5.30 GHz), Comet Lake, 15.6"" FHD, 32GB, 512GB SSD, nVidia GeForce RTX 2080 SUPER @8GB, Win10 Pro, Argintiu)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-gaming-dell-alienware-m15-r3-procesor-intel-core-i9-10980hk-16m-cache-up-to-5.30-ghz-comet-lake-15.6-fhd-32gb-512gb-ssd-nvidia-geforce-rtx-2080-super-8gb-win10-pro-argintiu-3793079.html","https://static3.evomag.ro/img?file=products%2F3793%2F3793079%2F1594806169Laptop+Gaming+Dell+Alienware+M15+R3+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i9-10980HK+%2816M+Cache%2C+up+to+5.30+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+32GB%2C+512GB+SSD%2C+nVidia+GeForce+RTX+2080+SUPER+%408GB%2C+Win10+Pro%2C+Argintiu%291.png&height=150&extend=white"
"1612612715-2264","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5-8257U (6M Cache, up to 3.90 GHz), Coffee Lake, 13.3"", Retina, Touch Bar, 8GB, 128GB SSD, Intel® Iris® Plus Graphics 645, FPR, Mac OS Mojave, Layout INT, Gri)","8.099,99 Lei","Intreaba stoc","5","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:5","Laptop Apple The New MacBook Pro 13 Retina (Procesor Intel® Core™ i5-8257U (6M Cache, up to 3.90 GHz), Coffee Lake, 13.3"", Retina, Touch Bar, 8GB, 128GB SSD, Intel® Iris® Plus Graphics 645, FPR, Mac OS Mojave, Layout INT, Gri)","https://www.evomag.ro/portabile-laptopuri-notebook/apple-laptop-apple-the-new-macbook-pro-13-retina-procesor-intel-core-i5-8257u-6m-cache-up-to-3.90-ghz-coffee-lake-13.3-retina-touch-bar-8gb-128gb-ssd-intel-iris-plus-graphics-645-fpr-mac-os-mojave-layout-int-gri-3759005.html","https://static3.evomag.ro/img?file=products%2F3759%2F3759005%2F1565598930Laptop+Apple+The+New+MacBook+Pro+13+Retina+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8257U+%286M+Cache%2C+up+to+3.90+GHz%29%2C+13.3%2C+Retina%2C+Touch+Bar%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+Iris%C2%AE+Plus+Graphics+645%2C+FPR%2C+Layout+INT%2C+Gri%29+1.jpg&height=150&extend=white"
"1612612762-2278","https://www.evomag.ro/portabile-laptopuri-notebook/","Nou! Laptop Gaming Asus ROG Zephyrus G14 GA401IV-HA037 (Procesor AMD Ryzen 9 4900HS (8M Cache, up to 4.30 GHz), 14"" QHD, 16GB, 1TB SSD, nVidia GeForce RTX 2060 @6GB, No OS, Alb)","7.399,99 Lei","In stoc (exclusiv online)","4","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:4","Nou! Laptop Gaming Asus ROG Zephyrus G14 GA401IV-HA037 (Procesor AMD Ryzen 9 4900HS (8M Cache, up to 4.30 GHz), 14"" QHD, 16GB, 1TB SSD, nVidia GeForce RTX 2060 @6GB, No OS, Alb)","https://www.evomag.ro/portabile-laptopuri-notebook/asus-laptop-gaming-asus-rog-zephyrus-g14-ga401iv-ha037-procesor-amd-ryzen-9-4900hs-8m-cache-up-to-4.30-ghz-14-qhd-16gb-1tb-ssd-nvidia-geforce-rtx-2060-6gb-no-os-alb-3806289.html","https://static3.evomag.ro/img?file=products%2F3806%2F3806289%2F1610354393laptop-gaming-asus-rog-zephyrus-g14-ga401iv-ha037-procesor-amd-ryzen-9-4900hs-8m-cache-up-to-430-ghz-14-qhd-16gb-1tb-ssd-nvidia-geforce-rtx-2060-max-q-6gb-no-os-alb.jpg&height=150&extend=white"
"1612611953-1441","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Dell Vostro 3580 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 256GB SSD, AMD Radeon 520 @2GB, Linux, Negru)","2.738,99 Lei","Stoc epuizat","10","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:10","Laptop Dell Vostro 3580 (Procesor Intel® Core™ i7-8565U (8M Cache, up to 4.60 GHz), Whiskey Lake, 15.6"" FHD, 8GB, 256GB SSD, AMD Radeon 520 @2GB, Linux, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/dell-laptop-dell-vostro-3580-procesor-intel-core-i7-8565u-8m-cache-up-to-4.60-ghz-whiskey-lake-15.6-fhd-8gb-256gb-ssd-amd-radeon-520-2gb-linux-negru-3677147.html","https://static3.evomag.ro/img?file=products%2F3677%2F3677147%2F1550590618Laptop+Dell+Vostro+3580.jpg&height=150&extend=white"
"1612612183-1678","https://www.evomag.ro/portabile-laptopuri-notebook/","Laptop Gaming Lenovo Legion 5 (Procesor Intel® Core™ i5-10300H (8M Cache, up to 4.50 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","5.099,99 Lei","Stoc epuizat","20","https://www.evomag.ro/portabile-laptopuri-notebook/filtru/pagina:20","Laptop Gaming Lenovo Legion 5 (Procesor Intel® Core™ i5-10300H (8M Cache, up to 4.50 GHz), Comet Lake, 15.6"" FHD, 16GB, 512GB SSD, nVidia GeForce GTX 1650Ti @4GB, Negru)","https://www.evomag.ro/portabile-laptopuri-notebook/lenovo-laptop-gaming-lenovo-legion-5-procesor-intel-core-i5-10300h-8m-cache-up-to-4.50-ghz-comet-lake-15.6-fhd-16gb-512gb-ssd-nvidia-geforce-gtx-1650ti-4gb-negru-3797331.html","https://static3.evomag.ro/img?file=products%2F3797%2F3797331%2F1595247987Laptop+Gaming+Lenovo+Legion+5+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-10300H+%288M+Cache%2C+up+to+4.50+GHz%29%2C+Comet+Lake%2C+15.6+FHD%2C+8GB%2C+256GB+SSD%2C+nVidia+GeForce+GTX+1650+%404GB%2C+Negru%291.jpg&height=150&extend=white"
