web-scraper-order,web-scraper-start-url,title,price,availability,pagination,pagination-href,link,link-href,image-src
"1612613478-2808","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS ZenBook Flip 15 UX564EI-H2002R 15.6 inch UHD Touch Intel Core i7-1165G7 16GB DDR4 512GB SSD 32GB Intel Optane nVidia GeForce GTX 1650 Ti Windows 10 Pro Gun Grey","8.255,99 lei","nu este in stoc","23","https://www.itgalaxy.ro/laptopuri/pagina23/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS ZenBook Flip 15 UX564EI-H2002R 15.6 inch UHD Touch Intel Core i7-1165G7 16GB DDR4 512GB SSD 32GB Intel Optane nVidia GeForce GTX 1650 Ti Windows 10 Pro Gun Grey","https://www.itgalaxy.ro/laptopuri/asus/zenbook-flip-15-ux564ei-h2002r-15-6-inch-uhd-touch-intel-core-i7-1165g7-16gb-ddr4-512gb-ssd-32gb-intel-optane-nvidia-geforce-gtx-1650-ti-windows-10-pro-gun-grey-370838/","https://cdni.itgalaxy.ro/images/products/img_202010182111/370838/thumbnails/laptop-asus-zenbook-flip-15-ux564ei-h2002r-15-6-inch-uhd-touch-intel-core-i7-1165g7-16gb-ddr4-512gb-ssd-32gb-intel-optane-nvidia-geforce-gtx-1650-ti-windows-10-pro-gun-grey-898924.jpeg"
"1612613508-2839","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo ThinkPad E15 15.6 inch FHD Intel Core i7-10510U 16GB DDR4 512GB SSD Radeon RX 640 Windows 10 Pro Black","6.303,99 lei","nu este in stoc","20","https://www.itgalaxy.ro/laptopuri/pagina20/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo ThinkPad E15 15.6 inch FHD Intel Core i7-10510U 16GB DDR4 512GB SSD Radeon RX 640 Windows 10 Pro Black","https://www.itgalaxy.ro/laptopuri/lenovo/thinkpad-e15-15-6-inch-fhd-intel-core-i7-10510u-16gb-ddr4-512gb-ssd-radeon-rx-640-windows-10-pro-black-372883/","https://cdni.itgalaxy.ro/images/products/img_202010182111/372883/thumbnails/laptop-lenovo-thinkpad-e15-15-6-inch-intel-core-i7-10510u-16gb-ddr4-512gb-ssd-amd-radeon-rx-640-windows-10-pro-black-902282.jpeg"
"1612613673-3066","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Acer Nitro 5 NH.Q9HEP.00D AMD Ryzen 5 4600H 3.0GHz 4.0GHz Turbo 8MB Cache 1 x SSD M.2 512GB PCIe Nvidia GeForce GTX 1650Ti 4GB GDDR6  Negru","4.188,99 lei","in stoc depozit/furnizor","2","https://www.itgalaxy.ro/laptopuri/pagina2/filtre/placa-video-tip-placa-video-dedicata/","Laptop Acer Nitro 5 NH.Q9HEP.00D AMD Ryzen 5 4600H 3.0GHz 4.0GHz Turbo 8MB Cache 1 x SSD M.2 512GB PCIe Nvidia GeForce GTX 1650Ti 4GB GDDR6  Negru","https://www.itgalaxy.ro/laptopuri/acer/nitro-5-nh-q9hep-00d-amd-ryzen-5-4600h-3-0ghz-4-0ghz-turbo-8mb-cache-1-x-ssd-m-2-512gb-pcie-nvidia-geforce-gtx-1650ti-4gb-gddr6-negru-373109/","https://cdni.itgalaxy.ro/images/products/img_202010182111/373109/thumbnails/laptop-acer-acer-nitro-5-nh-q9hep-00d-909315.jpeg"
"1612613597-2975","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Vostro 5501 15.6 inch FHD Intel Core i5-1035G1 4GB DDR4 256GB SSD nVidia GeForce MX330 2GB Linux 2Yr BOS Grey","3.575,99 lei","nu este in stoc","11","https://www.itgalaxy.ro/laptopuri/pagina11/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Vostro 5501 15.6 inch FHD Intel Core i5-1035G1 4GB DDR4 256GB SSD nVidia GeForce MX330 2GB Linux 2Yr BOS Grey","https://www.itgalaxy.ro/laptopuri/dell/vostro-5501-15-6-inch-fhd-intel-core-i5-1035g1-4gb-ddr4-256gb-ssd-nvidia-geforce-mx330-2gb-linux-2yr-bos-grey-366773/","https://cdni.itgalaxy.ro/images/products/img_202010182111/366773/thumbnails/sistem-desktop-dell-vostro-5501-15-6-inch-fhd-intel-core-i5-1035g1-4gb-ddr4-256gb-ssd-nvidia-geforce-mx330-2gb-linux-2yr-bos-grey-886041.jpeg"
"1612613478-2812","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo ThinkPad T15 15.6 inch FHD Intel Core i7-10510U 16GB DDR4 512GB SSD nVidia GeForce MX330 Windows 10 Pro Black","8.505,99 lei","nu este in stoc","23","https://www.itgalaxy.ro/laptopuri/pagina23/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo ThinkPad T15 15.6 inch FHD Intel Core i7-10510U 16GB DDR4 512GB SSD nVidia GeForce MX330 Windows 10 Pro Black","https://www.itgalaxy.ro/laptopuri/lenovo/thinkpad-t15-15-6-inch-fhd-intel-core-i7-10510u-16gb-ddr4-512gb-ssd-nvidia-geforce-mx330-windows-10-pro-black-373042/","https://cdni.itgalaxy.ro/images/products/img_202010182111/373042/thumbnails/laptop-lenovo-thinkpad-t15-15-6-inch-fhd-intel-core-i7-10510u-16gb-ddr4-512gb-ssd-nvidia-geforce-mx330-windows-10-pro-black-903349.png"
"1612613314-2611","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Apple MacBook Pro 16 inch Touch Bar Intel Core i9 2.3GHz 16GB DDR4 1TB SSD AMD Radeon Pro 5500M 4GB Space Gray RO keyboard","14.762,99 lei","contactati-ne pentru info stoc","10","https://www.itgalaxy.ro/laptopuri/pagina10/filtre/placa-video-tip-placa-video-dedicata/","Laptop Apple MacBook Pro 16 inch Touch Bar Intel Core i9 2.3GHz 16GB DDR4 1TB SSD AMD Radeon Pro 5500M 4GB Space Gray RO keyboard","https://www.itgalaxy.ro/laptopuri/apple/macbook-pro-16-inch-touch-bar-intel-core-i9-2-3ghz-16gb-ddr4-1tb-ssd-amd-radeon-pro-5500m-4gb-space-gray-ro-keyboard-313025/","https://cdni.itgalaxy.ro/images/products/img_201907312203/313025/thumbnails/laptop-apple-macbook-pro-16-inch-touch-bar-intel-core-i9-2-3ghz-16gb-ddr4-1tb-ssd-amd-radeon-pro-5500m-4gb-space-gray-ro-keyboard-746959.jpeg"
"1612613269-2553","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Ideapad 3-15ARH 15.6 inch FHD AMD Ryzen 5 4600H 8GB DDR4 256GB SSD nVidia GeForce GTX 1650 Windows 10 Home Onyx Black","3.770,99 lei","in stoc depozit/furnizor","","","Laptop Lenovo Ideapad 3-15ARH 15.6 inch FHD AMD Ryzen 5 4600H 8GB DDR4 256GB SSD nVidia GeForce GTX 1650 Windows 10 Home Onyx Black","https://www.itgalaxy.ro/laptopuri/lenovo/ideapad-3-15arh-15-6-inch-fhd-amd-ryzen-5-4600h-8gb-ddr4-256gb-ssd-nvidia-geforce-gtx-1650-windows-10-home-onyx-black-371708/","https://cdni.itgalaxy.ro/images/products/img_202010182111/371708/thumbnails/laptop-lenovo-ideapad-3-15arh-15-6-inch-fhd-amd-ryzen-5-4600h-8gb-ddr4-256gb-ssd-nvidia-geforce-gtx-1650-windows-10-home-onyx-black-899062.png"
"1612613597-2963","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo IdeaPad 3 15ARH05 15.6 inch FHD AMD Ryzen 5 4600H 8GB 256GB SSD nVidia GeForce GTX 1650 Onyx Black","3.116,99 lei","nu este in stoc","11","https://www.itgalaxy.ro/laptopuri/pagina11/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo IdeaPad 3 15ARH05 15.6 inch FHD AMD Ryzen 5 4600H 8GB 256GB SSD nVidia GeForce GTX 1650 Onyx Black","https://www.itgalaxy.ro/laptopuri/lenovo/ideapad-3-15arh05-15-6-inch-fhd-amd-ryzen-5-4600h-8gb-256gb-ssd-nvidia-geforce-gtx-1650-onyx-black-362267/","https://cdni.itgalaxy.ro/images/products/img_202005191430/362267/thumbnails/laptop-lenovo-ideapad-3-15arh05-15-6-inch-fhd-amd-ryzen-5-4600h-8gb-256gb-ssd-nvidia-geforce-gtx-1650-onyx-black-875264.png"
"1612613523-2865","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Legion 5-15IMH 15.6 inch FHD Intel Core i7-10750H 16GB DDR4 1TB SSD nVidia GeForce RTX 2060 Free Dos Phantom Black","5.629,99 lei","nu este in stoc","18","https://www.itgalaxy.ro/laptopuri/pagina18/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Legion 5-15IMH 15.6 inch FHD Intel Core i7-10750H 16GB DDR4 1TB SSD nVidia GeForce RTX 2060 Free Dos Phantom Black","https://www.itgalaxy.ro/laptopuri/lenovo/legion-5-15imh-15-6-inch-fhd-intel-core-i7-10750h-16gb-ddr4-1tb-ssd-nvidia-geforce-rtx-2060-free-dos-phantom-black-373951/","https://cdni.itgalaxy.ro/images/products/img_202010182111/373951/thumbnails/laptop-lenovo-legion-5-15imh-15-6-inch-fhd-intel-core-i7-10750h-16gb-ddr4-1tb-ssd-nvidia-geforce-rtx-2060-free-dos-phantom-black-906374.jpeg"
"1612613612-2992","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell XPS 9500 15.6 inch UHD+ Touch Intel Core i7-10750H 32GB DDR4 1TB SSD nVidia GeForce GTX 1650 Ti 4GB FPR Windows 10 Pro 3Yr NBD Platinum Silver","15.562,99 lei","in stoc depozit/furnizor","9","https://www.itgalaxy.ro/laptopuri/pagina9/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell XPS 9500 15.6 inch UHD+ Touch Intel Core i7-10750H 32GB DDR4 1TB SSD nVidia GeForce GTX 1650 Ti 4GB FPR Windows 10 Pro 3Yr NBD Platinum Silver","https://www.itgalaxy.ro/laptopuri/dell/xps-9500-15-6-inch-uhd-plus-touch-intel-core-i7-10750h-32gb-ddr4-1tb-ssd-nvidia-geforce-gtx-1650-ti-4gb-fpr-windows-10-pro-3yr-nbd-platinum-silver-376884/","https://cdni.itgalaxy.ro/images/products/img_202010182111/376884/thumbnails/laptop-dell-xps-9500-15-6-inch-uhd-plus-touch-intel-core-i7-10750h-32gb-ddr4-1tb-ssd-nvidia-geforce-gtx-1650-ti-4gb-fpr-windows-10-pro-3yr-nbd-platinum-silver-915136.jpeg"
"1612613523-2864","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS ZenBook UX535LH-BN024T 15.6 inch FHD Intel Core i5-10300H 8GB DDR4 1TB HDD 512GB SSD nVidia GeForce GTX 1650 4GB Windows 10 Home Pine Grey","5.629,99 lei","nu este in stoc","18","https://www.itgalaxy.ro/laptopuri/pagina18/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS ZenBook UX535LH-BN024T 15.6 inch FHD Intel Core i5-10300H 8GB DDR4 1TB HDD 512GB SSD nVidia GeForce GTX 1650 4GB Windows 10 Home Pine Grey","https://www.itgalaxy.ro/laptopuri/asus/zenbook-ux535lh-bn024t-15-6-inch-fhd-intel-core-i5-10300h-8gb-ddr4-1tb-hdd-512gb-ssd-nvidia-geforce-gtx-1650-4gb-windows-10-home-pine-grey-370830/","https://cdni.itgalaxy.ro/images/products/img_202010182111/370830/thumbnails/sistem-desktop-asus-zenbook-ux535lh-bn024t-15-6-inch-fhd-intel-core-i5-10300h-8gb-ddr4-1tb-hdd-512gb-ssd-nvidia-geforce-gtx-1650-4gb-windows-10-home-pine-grey-895869.jpeg"
"1612613493-2825","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS TUF A15 FA506QR-AZ001 15.6 inch FHD AMD Ryzen 7 5800H 16GB DDR4 1TB SSD nVidia GeForce RTX 3070 Eclipse Gray","7.005,99 lei","nu este in stoc","21","https://www.itgalaxy.ro/laptopuri/pagina21/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS TUF A15 FA506QR-AZ001 15.6 inch FHD AMD Ryzen 7 5800H 16GB DDR4 1TB SSD nVidia GeForce RTX 3070 Eclipse Gray","https://www.itgalaxy.ro/laptopuri/asus/tuf-a15-fa506qr-az001-15-6-inch-fhd-amd-ryzen-7-5800h-16gb-ddr4-1tb-ssd-nvidia-geforce-rtx-3070-eclipse-gray-372218/","https://cdni.itgalaxy.ro/images/products/img_202010182111/372218/thumbnails/sistem-desktop-asus-tuf-a15-fa506qr-az001-15-6-inch-fhd-amd-ryzen-7-5800h-16gb-ddr4-1tb-ssd-nvidia-geforce-rtx-3070-eclipse-gray-916994.jpeg"
"1612613448-2759","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo ThinkPad T15 Gen1 15.6 inch UHD Intel Core i7-10510U 16GB DDR4 512GB SSD nVidia GeForce MX330 2GB Windows 10 Pro Black","11.645,99 lei","nu este in stoc","26","https://www.itgalaxy.ro/laptopuri/pagina26/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo ThinkPad T15 Gen1 15.6 inch UHD Intel Core i7-10510U 16GB DDR4 512GB SSD nVidia GeForce MX330 2GB Windows 10 Pro Black","https://www.itgalaxy.ro/laptopuri/lenovo/thinkpad-t15-gen1-15-6-inch-uhd-intel-core-i7-10510u-16gb-ddr4-512gb-ssd-nvidia-geforce-mx330-2gb-windows-10-pro-black-357897/","https://cdni.itgalaxy.ro/images/products/img_202005191430/357897/thumbnails/sistem-desktop-lenovo-thinkpad-t15-gen1-15-6-inch-uhd-intel-core-i7-10510u-16gb-ddr4-512gb-ssd-nvidia-geforce-mx330-2gb-windows-10-pro-black-863292.jpeg"
"1612613388-2703","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Precision 5550 15.6 inch FHD+ Intel Core i7-10750H 8GB DDR4 256GB SSD nVidia Quadro T1000 FPR Linux 2Yr BOS Titan Grey","10.009,99 lei","nu este in stoc","25","https://www.itgalaxy.ro/laptopuri/pagina25/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Precision 5550 15.6 inch FHD+ Intel Core i7-10750H 8GB DDR4 256GB SSD nVidia Quadro T1000 FPR Linux 2Yr BOS Titan Grey","https://www.itgalaxy.ro/laptopuri/dell/precision-5550-15-6-inch-fhd-plus-intel-core-i7-10750h-8gb-ddr4-256gb-ssd-nvidia-quadro-t1000-fpr-linux-2yr-bos-titan-grey-351453/","https://cdni.itgalaxy.ro/images/products/img_202005191430/351453/thumbnails/laptop-dell-precision-5550-15-6-inch-fhd-plus-intel-core-i7-10750h-8gb-ddr4-256gb-ssd-nvidia-quadro-t1000-fpr-linux-2yr-bos-titan-grey-844688.jpeg"
"1612613344-2652","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop MSI Bravo 17 A4DDR-040XPL 17.3 inch FHD AMD Ryzen 7 4800H 8GB DDR4 512GB SSD AMD Radeon RX 550 4GB Black","5.107,99 lei","nu este in stoc","16","https://www.itgalaxy.ro/laptopuri/pagina16/filtre/placa-video-tip-placa-video-dedicata/","Laptop MSI Bravo 17 A4DDR-040XPL 17.3 inch FHD AMD Ryzen 7 4800H 8GB DDR4 512GB SSD AMD Radeon RX 550 4GB Black","https://www.itgalaxy.ro/laptopuri/msi/bravo-17-a4ddr-040xpl-17-3-inch-fhd-amd-ryzen-7-4800h-8gb-ddr4-512gb-ssd-amd-radeon-rx-550-4gb-black-372641/","https://cdni.itgalaxy.ro/images/products/img_202010182111/372641/thumbnails/laptop-msi-bravo-17-a4ddr-040xpl-17-3-inch-fhd-amd-ryzen-5-4600h-8gb-ddr4-512gb-ssd-nvidia-geforce-rx-550-4gb-black-903495.jpeg"
"1612613688-3081","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Ideapad 3-14IIL 81WD00R2PB Full HD 14inch  Intel Core i3-1005G1 1.2 GHz 3.4GHz Turbo 4MB Cache 1 x SSD M.2 256 GB PCIe NVIDIA GeForce MX330 2GB GDDR5 Fara sistem de operare Platinum Grey","2.984,99 lei","in stoc depozit/furnizor","1","https://www.itgalaxy.ro/laptopuri/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Ideapad 3-14IIL 81WD00R2PB Full HD 14inch  Intel Core i3-1005G1 1.2 GHz 3.4GHz Turbo 4MB Cache 1 x SSD M.2 256 GB PCIe NVIDIA GeForce MX330 2GB GDDR5 Fara sistem de operare Platinum Grey","https://www.itgalaxy.ro/laptopuri/lenovo/ideapad-3-14iil-81wd00r2pb-full-hd-14inch-intel-core-i3-1005g1-1-2-ghz-3-4ghz-turbo-4mb-cache-1-x-ssd-m-2-256-gb-pcie-nvidia-geforce-mx330-2gb-gddr5-fara-sistem-operare-platinum-grey-374088/","https://cdni.itgalaxy.ro/images/products/img_202010182111/374088/thumbnails/laptop-lenovo-ideapad-3-14iil-81wd00r2pb-full-hd-14inch-intel-core-i3-1005g1-1-2-ghz-3-4ghz-turbo-4mb-cache-1-x-ssd-m-2-256-gb-pcie-nvidia-geforce-mx330-2gb-gddr5-fara-sistem-de-operare-gri-906246.png"
"1612613388-2715","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Inspiron 7700 G7 17.3 inch FHD 144Hz Intel Core i7-10750H 32GB DDR4 1TB SSD nVidia GeForce RTX 2070 8GB Windows 10 Home 3Yr CIS Black","11.441,99 lei","nu este in stoc","25","https://www.itgalaxy.ro/laptopuri/pagina25/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Inspiron 7700 G7 17.3 inch FHD 144Hz Intel Core i7-10750H 32GB DDR4 1TB SSD nVidia GeForce RTX 2070 8GB Windows 10 Home 3Yr CIS Black","https://www.itgalaxy.ro/laptopuri/dell/inspiron-7700-g7-17-3-inch-fhd-144hz-intel-core-i7-10750h-32gb-ddr4-1tb-ssd-nvidia-geforce-rtx-2070-8gb-windows-10-home-3yr-cis-black-355495/","https://cdni.itgalaxy.ro/images/products/img_202005191430/355495/thumbnails/laptop-dell-inspiron-7700-g7-17-3-inch-fhd-144hz-intel-core-i7-10750h-32gb-ddr4-1tb-ssd-nvidia-geforce-rtx-2070-8gb-windows-10-home-3yr-cis-black-856084.jpeg"
"1612613612-2983","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Apple MacBook Pro 16 inch Touch Bar Intel Core i9 2.3GHz 16GB DDR4 1TB SSD AMD Radeon Pro 5500M 4GB Space Gray INT keyboard","14.611,99 lei","in stoc depozit/furnizor","9","https://www.itgalaxy.ro/laptopuri/pagina9/filtre/placa-video-tip-placa-video-dedicata/","Laptop Apple MacBook Pro 16 inch Touch Bar Intel Core i9 2.3GHz 16GB DDR4 1TB SSD AMD Radeon Pro 5500M 4GB Space Gray INT keyboard","https://www.itgalaxy.ro/laptopuri/apple/macbook-pro-16-inch-touch-bar-intel-core-i9-2-3ghz-16gb-ddr4-1tb-ssd-amd-radeon-pro-5500m-4gb-space-gray-int-keyboard-311050/","https://cdni.itgalaxy.ro/images/products/img_201907312203/311050/thumbnails/oem-macbook-pro-16-inch-touch-bar-intel-core-i9-2-3ghz-16gb-ddr4-1tb-ssd-amd-radeon-pro-5500m-4gb-space-gray-int-keyboard-746956.jpeg"
"1612613434-2743","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Microsoft Surface Book 2 13.5 inch Touch Intel Core i7-8650U 16GB DDR3 512GB SSD nVidia GeForce GTX 1050 2GB Windows 10 Pro Silver","14.484,99 lei","nu este in stoc","27","https://www.itgalaxy.ro/laptopuri/pagina27/filtre/placa-video-tip-placa-video-dedicata/","Laptop Microsoft Surface Book 2 13.5 inch Touch Intel Core i7-8650U 16GB DDR3 512GB SSD nVidia GeForce GTX 1050 2GB Windows 10 Pro Silver","https://www.itgalaxy.ro/laptopuri/microsoft/surface-book-2-13-5-inch-touch-intel-core-i7-8650u-16gb-ddr3-512gb-ssd-nvidia-geforce-gtx-1050-2gb-windows-10-pro-silver-242051/","https://cdni.itgalaxy.ro/images/products/img_201810150607/242051/thumbnails/laptop-microsoft-surface-book-2-13-5-inch-touch-intel-core-i7-8650u-16gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1050-2gb-windows-10-pro-silver-585074.jpeg"
"1612613642-3028","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Acer Predator Helios 300 PH317-54 17.3 inch FHD Intel Core i7-10750H 16GB DDR4 1TB SSD nVidia GeForce RTX 2060 6GB Black","7.915,99 lei","in stoc depozit/furnizor","6","https://www.itgalaxy.ro/laptopuri/pagina6/filtre/placa-video-tip-placa-video-dedicata/","Laptop Acer Predator Helios 300 PH317-54 17.3 inch FHD Intel Core i7-10750H 16GB DDR4 1TB SSD nVidia GeForce RTX 2060 6GB Black","https://www.itgalaxy.ro/laptopuri/acer/predator-helios-300-ph317-54-17-3-inch-fhd-intel-core-i7-10750h-16gb-ddr4-1tb-ssd-nvidia-geforce-rtx-2060-6gb-black-373957/","https://cdni.itgalaxy.ro/images/products/img_202010182111/373957/thumbnails/laptop-acer-predator-helios-300-ph317-54-17-3-inch-fhd-intel-core-i7-10750h-16gb-ddr4-1tb-ssd-nvidia-geforce-rtx-2060-6gb-black-913336.jpeg"
"1612613314-2601","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell XPS 9700 17 inch UHD+ Touch Intel Core i7-10750H 32GB DDR4 2TB SSD nVidia GeForce GTX 1650 Ti 4GB FPR Windows 10 Pro 3Yr On-site Platinum Silver Black Carbon Fiber","18.272,99 lei","in stoc depozit/furnizor","10","https://www.itgalaxy.ro/laptopuri/pagina10/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell XPS 9700 17 inch UHD+ Touch Intel Core i7-10750H 32GB DDR4 2TB SSD nVidia GeForce GTX 1650 Ti 4GB FPR Windows 10 Pro 3Yr On-site Platinum Silver Black Carbon Fiber","https://www.itgalaxy.ro/laptopuri/dell/xps-9700-17-inch-uhd-plus-touch-intel-core-i7-10750h-32gb-ddr4-2tb-ssd-nvidia-geforce-gtx-1650-ti-4gb-fpr-windows-10-pro-3yr-on-site-platinum-silver-black-carbon-fiber-349936/","https://cdni.itgalaxy.ro/images/products/img_202005191430/349936/thumbnails/laptop-dell-xps-9700-17-inch-uhd-plus-touch-intel-core-i7-10750h-32gb-ddr4-2tb-ssd-nvidia-geforce-gtx-1650-ti-4gb-fpr-3yr-on-site-platinum-silver-black-carbon-fiber-840947.jpeg"
"1612613373-2694","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop HP ZBook 15 Power G7 15.6 inch FHD Intel Core i7-10750H 16GB DDR4 512GB SSD nVidia Quadro P620 4GB FPR Windows 10 Pro Dark Ash","7.722,99 lei","nu este in stoc","22","https://www.itgalaxy.ro/laptopuri/pagina22/filtre/placa-video-tip-placa-video-dedicata/","Laptop HP ZBook 15 Power G7 15.6 inch FHD Intel Core i7-10750H 16GB DDR4 512GB SSD nVidia Quadro P620 4GB FPR Windows 10 Pro Dark Ash","https://www.itgalaxy.ro/laptopuri/hp/zbook-15-power-g7-15-6-inch-fhd-intel-core-i7-10750h-16gb-ddr4-512gb-ssd-nvidia-quadro-p620-4gb-fpr-windows-10-pro-dark-ash-381755/","https://cdni.itgalaxy.ro/images/products/img_202010182111/381755/thumbnails/laptop-hp-zbook-15-power-g7-15-6-inch-fhd-intel-core-i7-10750h-16gb-ddr4-512gb-ssd-nvidia-quadro-p620-4gb-fpr-windows-10-pro-dark-ash-929411.jpeg"
"1612613538-2883","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Legion 5 15IMH05H 15.6 inch FHD 120Hz Intel Core i5-10300H 16GB DDR4 512GB SSD nVidia GeForce GTX 1660 Ti 6GB Phantom Black","5.257,99 lei","nu este in stoc","17","https://www.itgalaxy.ro/laptopuri/pagina17/filtre/placa-video-tip-placa-video-dedicata/","Laptop Lenovo Legion 5 15IMH05H 15.6 inch FHD 120Hz Intel Core i5-10300H 16GB DDR4 512GB SSD nVidia GeForce GTX 1660 Ti 6GB Phantom Black","https://www.itgalaxy.ro/laptopuri/lenovo/legion-5-15imh05h-15-6-inch-fhd-120hz-intel-core-i5-10300h-16gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1660-ti-6gb-phantom-black-353401/","https://cdni.itgalaxy.ro/images/products/img_202005191430/353401/thumbnails/laptop-lenovo-legion-5-15imh05h-15-6-inch-fhd-120hz-intel-core-i5-10300h-16gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1660-ti-6gb-phantom-black-849854.jpeg"
"1612613523-2875","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Inspiron 5406 2-in-1 14 inch FHD Touch Intel Core i7-1165G7 16GB DDR4 512GB SSD nVidia GeForce MX330 2GB FPR Windows 10 Home 3Yr CIS Titan Grey","5.821,99 lei","nu este in stoc","18","https://www.itgalaxy.ro/laptopuri/pagina18/filtre/placa-video-tip-placa-video-dedicata/","Laptop Dell Inspiron 5406 2-in-1 14 inch FHD Touch Intel Core i7-1165G7 16GB DDR4 512GB SSD nVidia GeForce MX330 2GB FPR Windows 10 Home 3Yr CIS Titan Grey","https://www.itgalaxy.ro/laptopuri/dell/inspiron-5406-2-in-1-14-inch-fhd-touch-intel-core-i7-1165g7-16gb-ddr4-512gb-ssd-nvidia-geforce-mx330-2gb-fpr-windows-10-home-3yr-cis-titan-grey-365421/","https://cdni.itgalaxy.ro/images/products/img_202010182111/365421/thumbnails/laptop-dell-inspiron-5406-2-in-1-14-inch-fhd-touch-intel-core-i7-1165g7-16gb-ddr4-512gb-ssd-nvidia-geforce-mx330-2gb-fpr-windows-10-home-3yr-cis-titan-grey-882418.jpeg"
"1612613568-2921","https://www.itgalaxy.ro/laptopuri/pagina1/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS ROG Strix G G531GT-BQ089 15.6 inch FHD Intel Core i7-9750H 8GB DDR4 512GB SSD nVidia GeForce GTX 1650 4GB Black","4.535,99 lei","nu este in stoc","14","https://www.itgalaxy.ro/laptopuri/pagina14/filtre/placa-video-tip-placa-video-dedicata/","Laptop ASUS ROG Strix G G531GT-BQ089 15.6 inch FHD Intel Core i7-9750H 8GB DDR4 512GB SSD nVidia GeForce GTX 1650 4GB Black","https://www.itgalaxy.ro/laptopuri/asus/rog-strix-g-g531gt-bq089-15-6-inch-fhd-intel-core-i7-9750h-8gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1650-4gb-black-332623/","https://cdni.itgalaxy.ro/images/products/img_202002032256/332623/thumbnails/laptop-asus-rog-strix-g-g531gt-bq089-15-6-inch-fhd-intel-core-i7-9750h-8gb-ddr4-512gb-ssd-nvidia-geforce-gtx-1650-4gb-black-802565.jpeg"
